Registration ID,Year,Work Country,Region,Title Category,Registration Type,Gender,# of Abstract Submissions
1609,4,USA,USA,Graduate Student,Student Non-Member,Male,
1610,4,USA,USA,Graduate Student,Student,Female,
1611,4,USA,USA,Professor,Non-Member,Male,
1612,4,USA,USA,Graduate Student,Student,Male,
1613,4,Unknown,Unknown,Industry,Complimentary Registration,Male,
1614,4,USA,USA,Graduate Student,Student,Female,
1615,4,USA,USA,Government Scientist,Non-Member,Male,
1616,4,USA,USA,Postdoctoral Researcher,Student,Male,
1617,4,USA,USA,Industry,Member,Male,
1618,4,Germany,Europe,Postdoctoral Researcher,Student Non-Member,Female,
1619,4,USA,USA,Graduate Student,Student Non-Member,Male,
1620,4,USA,USA,Professor,Non-Member,Male,
1621,4,USA,USA,Postdoctoral Researcher,Non-Member,Male,
1622,4,USA,USA,Industry,Member,Female,
1623,4,Spain,Europe,Professor,Non-Member,Male,
1624,4,Netherlands,Europe,Professor,Non-Member,Female,
1625,4,USA,USA,Industry,Non-Member,Male,
1626,4,Unknown,Unknown,Industry,Guest,Female,
1627,4,USA,USA,Government Scientist,Member,Male,
1628,4,South Korea,Asia,Professor,Non-Member,Male,
1629,4,USA,USA,Graduate Student,Student Non-Member,Male,
1630,4,USA,USA,Professor,Non-Member,Male,
1631,4,USA,USA,Graduate Student,Student Non-Member,Male,
1632,4,USA,USA,Graduate Student,Student Non-Member,Female,
1633,4,Unknown,Unknown,Professor,Non-Member,Male,
1634,4,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
1635,4,Unknown,Unknown,Graduate Student,Guest,Female,
1636,4,USA,USA,Graduate Student,Student Non-Member,Male,
1637,4,USA,USA,Graduate Student,Complimentary Registration,Female,
1638,4,USA,USA,Professor,Complimentary Registration,Male,
1639,4,USA,USA,Industry,Member,Male,
1640,4,USA,USA,Professor,Member,Male,
1641,4,USA,USA,Graduate Student,Student Non-Member,Male,
1642,4,USA,USA,Postdoctoral Researcher,Non-Member,Female,
1643,4,USA,USA,Industry,Non-Member,Female,
1644,4,USA,USA,Government Scientist,Non-Member,Male,
1645,4,Netherlands,Europe,Professor,Non-Member,Male,
1646,4,USA,USA,Industry,Member,Male,
1647,4,USA,USA,Professor,Non-Member,Female,
1648,4,USA,USA,Industry,Non-Member,Male,
1649,4,USA,USA,Graduate Student,Student Non-Member,Male,
1650,4,USA,USA,Industry,Member,Male,
1651,4,USA,USA,Academia Scientist,Member,Male,
1652,4,USA,USA,Industry,Non-Member,Male,
1653,4,Japan,Asia,Industry,Non-Member,Male,
1654,4,USA,USA,Graduate Student,Student Non-Member,Male,
1655,4,USA,USA,Academia Scientist,Non-Member,Female,
1656,4,USA,USA,Academia Scientist,Non-Member,Male,
1657,4,USA,USA,Professor,Member,Female,
1658,4,Unknown,Unknown,Industry,Guest,Male,
1659,4,USA,USA,Graduate Student,Student Non-Member,Female,
1660,4,USA,USA,Professor,Member,Male,
1661,4,USA,USA,Graduate Student,Student,Male,
1662,4,USA,USA,Industry,Non-Member,Male,
1663,4,USA,USA,Graduate Student,Student Non-Member,Female,
1664,4,USA,USA,Industry,Non-Member,Male,
1665,4,USA,USA,Government Scientist,Member,Male,
1666,4,USA,USA,Academia Scientist,Student Non-Member,Female,
1667,4,Taiwan,Asia,Professor,Non-Member,Male,
1668,4,USA,USA,Industry,Non-Member,Male,
1669,4,USA,USA,Professor,Member,Male,
1670,4,USA,USA,Professor,Non-Member,Male,
1671,4,USA,USA,Undergraduate Student,Student Non-Member,Male,
1672,4,USA,USA,Graduate Student,Student,Male,
1673,4,Singapore,Asia,Academia Scientist,Non-Member,Male,
1674,4,USA,USA,Graduate Student,Student,Male,
1675,4,USA,USA,Industry,Non-Member,Unknown,
1676,4,Singapore,Asia,Professor,Non-Member,Female,
1677,4,USA,USA,Graduate Student,Student Non-Member,Male,
1678,4,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Male,
1679,4,Saudi Arabia,Middle East,Academia Scientist,Complimentary Registration,Female,
1680,4,USA,USA,Graduate Student,Student Non-Member,Male,
1681,4,USA,USA,Graduate Student,Student Non-Member,Male,
1682,4,USA,USA,Industry,Non-Member,Male,
1683,4,USA,USA,Professor,Non-Member,Female,
1684,4,USA,USA,Professor,Student,Male,
1685,4,USA,USA,Professor,Non-Member,Male,
1686,4,USA,USA,Industry,Member,Male,
1687,4,USA,USA,Industry,Non-Member,Male,
1688,4,USA,USA,Professor,Member,Male,
1689,4,USA,USA,Industry,,Male,
1690,4,USA,USA,Industry,Non-Member,Female,
1691,4,USA,USA,Industry,Complimentary Registration,Male,
1692,4,USA,USA,Graduate Student,Student,Male,
1693,4,Singapore,Asia,Academia Scientist,Student Non-Member,Unknown,
1694,4,USA,USA,Graduate Student,Student Non-Member,Female,
1695,4,USA,USA,Government Scientist,Non-Member,Male,
1696,4,USA,USA,Industry,Non-Member,Male,
1697,4,Japan,Asia,Industry,Non-Member,Male,
1698,4,South Korea,Asia,Graduate Student,Student Non-Member,Male,
1699,4,USA,USA,Postdoctoral Researcher,Non-Member,Male,
1700,4,USA,USA,Graduate Student,Student Non-Member,Female,
1701,4,Spain,Europe,Professor,Non-Member,Male,
1702,4,USA,USA,Graduate Student,Student Non-Member,Male,
1703,4,USA,USA,Industry,Non-Member,Male,
1704,4,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
1705,4,China,Asia,Industry,Non-Member,Unknown,
1706,4,USA,USA,Graduate Student,Student Non-Member,Male,
1707,4,China,Asia,Industry,Non-Member,Unknown,
1708,4,China,Asia,Unknown/Other,Student Non-Member,Unknown,
1709,4,Singapore,Asia,Professor,Non-Member,Female,
1710,4,Israel,Middle East,Graduate Student,Student Non-Member,Male,
1711,4,China,Asia,Professor,Non-Member,Male,
1712,4,USA,USA,Industry,Member,Male,
1713,4,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
1714,4,USA,USA,Graduate Student,Student Non-Member,Female,
1715,4,USA,USA,Graduate Student,Complementary Registration - Student,Male,
1716,4,USA,USA,Graduate Student,Student,Male,
1717,4,China,Asia,Professor,Non-Member,Male,
1718,4,USA,USA,Industry,Non-Member,Male,
1719,4,USA,USA,Professor,Member,Male,
1720,2,USA,USA,Industry,Non-Member,Male,
1721,2,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
1722,2,USA,USA,Industry,Non-Member,Male,
1723,2,USA,USA,Professor,Non-Member,Male,
1724,2,USA,USA,Industry,Member,Unknown,
1725,2,USA,USA,Government Scientist,Member,Male,
1726,2,Saudi Arabia,Middle East,Industry,Student Non-Member,Male,
1727,2,Belgium,Europe,Graduate Student,Student Non-Member,Male,
1728,2,USA,USA,Industry,Member,Male,
1729,2,USA,USA,Graduate Student,Student Non-Member,Male,
1730,2,USA,USA,Professor,Non-Member,Female,
1731,2,USA,USA,Professor,Member,Male,
1732,2,South Korea,Asia,Professor,Non-Member,Male,
1733,2,USA,USA,Industry,Founder,Male,
1734,2,USA,USA,Professor,Non-Member,Male,
1735,2,USA,USA,Professor,Board Member,Female,
1736,2,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Female,
1737,2,Israel,Middle East,Graduate Student,Student Non-Member,Female,
1738,2,France,Europe,Professor,Non-Member,Male,
1739,2,USA,USA,Industry,Non-Member,Male,
1740,2,Israel,Middle East,Postdoctoral Researcher,Student Non-Member,Female,
1741,2,USA,USA,Graduate Student,Student Non-Member,Male,
1742,2,USA,USA,Industry,Complimentary Registration,Female,
1743,2,USA,USA,Professor,Member,Male,
1744,2,USA,USA,Graduate Student,Student Non-Member,Female,
1745,2,USA,USA,Graduate Student,Complementary Registration - Student,Female,
1746,2,Israel,Middle East,Academia Scientist,Non-Member,Male,
1747,2,USA,USA,Industry,,Male,
1748,2,Unknown,Unknown,Unknown/Other,Guest,Female,
1749,2,USA,USA,Professor,Board Member,Male,
1750,2,USA,USA,Government Scientist,Non-Member,Male,
1751,2,USA,USA,Industry,Non-Member,Male,
1752,2,USA,USA,Industry,Non-Member,Male,
1753,2,USA,USA,Industry,Non-Member,Male,
1754,2,Denmark,Europe,Postdoctoral Researcher,Non-Member,Female,
1755,2,USA,USA,Government Scientist,Non-Member,Male,
1756,2,Switzerland,Europe,Graduate Student,Student Non-Member,Female,
1757,2,USA,USA,Industry,Complimentary Registration,Male,
1758,2,USA,USA,Professor,Non-Member,Male,
1759,2,USA,USA,Postdoctoral Researcher,Student Non-Member,Female,
1760,2,USA,USA,Industry,Non-Member,Male,
1761,2,USA,USA,Industry,Student,Female,
1762,2,USA,USA,Professor,Board Member,Male,
1763,2,USA,USA,Graduate Student,Student Non-Member,Female,
1764,2,Canada,Other Americas,Industry,Non-Member,Male,
1765,2,Unknown,Unknown,Government Scientist,Guest,Male,
1766,2,Singapore,Asia,Graduate Student,Student Non-Member,Male,
1767,2,USA,USA,Industry,Founder,Male,
1768,2,USA,USA,Industry,Non-Member,Male,
1769,2,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Male,
1770,2,USA,USA,Graduate Student,Student Non-Member,Female,
1771,2,USA,USA,Graduate Student,Student Non-Member,Male,
1772,2,USA,USA,Graduate Student,Student Non-Member,Female,
1773,2,Singapore,Asia,Professor,Non-Member,Male,
1774,2,USA,USA,Graduate Student,Student,Male,
1775,2,USA,USA,Industry,Member,Male,
1776,2,USA,USA,Industry,Non-Member,Male,
1777,2,USA,USA,Postdoctoral Researcher,Complimentary Registration,Male,
1778,2,Singapore,Asia,Graduate Student,Student Non-Member,Female,
1779,2,China,Asia,Industry,Non-Member,Unknown,
1780,2,USA,USA,Industry,Non-Member,Male,
1781,2,USA,USA,Graduate Student,Student Non-Member,Male,
1782,2,USA,USA,Graduate Student,Student Non-Member,Male,
1783,2,USA,USA,Industry,Non-Member,Male,
1784,2,USA,USA,Graduate Student,Student Non-Member,Female,
1785,2,USA,USA,Industry,Student,Male,
1786,2,USA,USA,Industry,Member,Male,
1787,2,USA,USA,Professor,Member,Male,
1788,2,USA,USA,Industry,Complimentary Registration,Male,
1789,2,USA,USA,Graduate Student,Student,Female,
1790,2,Italy,Europe,Professor,Non-Member,Male,
1791,2,USA,USA,Graduate Student,Student,Male,
1792,2,USA,USA,Graduate Student,Student,Female,
1793,2,USA,USA,Industry,Member,Male,
1794,2,USA,USA,Graduate Student,Student,Male,
1795,2,Australia,Oceania,Professor,Non-Member,Male,
1796,2,USA,USA,Graduate Student,Student Non-Member,Female,
1797,2,USA,USA,Graduate Student,Student,Female,
1798,2,USA,USA,Postdoctoral Researcher,Student Non-Member,Female,
1799,2,USA,USA,Professor,Board Member,Female,
1800,2,USA,USA,Graduate Student,Student,Male,
1801,2,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
1802,2,Canada,Other Americas,Professor,Non-Member,Male,
1803,2,USA,USA,Graduate Student,Student Non-Member,Female,
1804,2,USA,USA,Professor,Member,Male,
1805,2,USA,USA,Professor,Member,Male,
1806,2,USA,USA,Professor,Member,Male,
1807,2,Israel,Middle East,Professor,Member,Male,
1808,2,Czech Republic,Europe,Professor,Non-Member,Male,
1809,2,USA,USA,Industry,Non-Member,Male,
1810,2,USA,USA,Industry,Non-Member,Female,
1811,2,USA,USA,Industry,Board Member,Male,
1812,2,Italy,Europe,Industry,Non-Member,Male,
1813,2,USA,USA,Professor,Non-Member,Male,
1814,2,USA,USA,Graduate Student,Student Non-Member,Male,
1815,2,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
1816,2,USA,USA,Industry,Complimentary Registration,Male,
1817,2,USA,USA,Industry,Non-Member,Unknown,
1818,2,USA,USA,Industry,Member,Male,
1819,2,USA,USA,Industry,Non-Member,Male,
1820,2,USA,USA,Industry,Non-Member,Male,
1821,2,USA,USA,Graduate Student,Complementary Registration - Student,Male,
1822,2,USA,USA,Professor,Complimentary Registration,Male,
1823,2,USA,USA,Professor,Member,Female,
1824,2,USA,USA,Industry,Non-Member,Male,
1825,2,USA,USA,Industry,Non-Member,Male,
1826,2,China,Asia,Industry,Non-Member,Female,
1827,2,USA,USA,Academia Scientist,Complementary Registration - Student,Male,
1828,2,USA,USA,Professor,Non-Member,Female,
1829,2,USA,USA,Industry,Non-Member,Male,
1830,2,Denmark,Europe,Industry,Non-Member,Female,
1831,2,Singapore,Asia,Unknown/Other,Non-Member,Female,
1832,2,Japan,Asia,Industry,Non-Member,Male,
1833,2,USA,USA,Industry,Non-Member,Male,
1834,2,USA,USA,Industry,Member,Male,
1835,2,USA,USA,Professor,Board Member,Male,
1836,2,USA,USA,Professor,Member,Female,
1837,2,USA,USA,Professor,Member,Male,
1838,2,USA,USA,Professor,Complimentary Registration,Male,
1839,2,USA,USA,Industry,Non-Member,Male,
1840,2,South Korea,Asia,Academia Scientist,Non-Member,Male,
1841,2,South Korea,Asia,Industry,Non-Member,Unknown,
1842,2,USA,USA,Graduate Student,Student Non-Member,Male,
1843,2,USA,USA,Industry,Non-Member,Female,
1844,2,Canada,Other Americas,Industry,Student Non-Member,Male,
1845,2,USA,USA,Professor,Board Member,Male,
1846,2,USA,USA,Graduate Student,Student,Male,
1847,2,Australia,Oceania,Graduate Student,Student Non-Member,Male,
1848,2,USA,USA,Industry,Non-Member,Male,
1849,2,USA,USA,Industry,Non-Member,Male,
1850,2,USA,USA,Graduate Student,Student,Male,
1851,2,USA,USA,Industry,Non-Member,Male,
1852,2,Czech Republic,Europe,Academia Scientist,Non-Member,Male,
1853,2,USA,USA,Industry,Non-Member,Unknown,
1854,2,USA,USA,Graduate Student,Student Non-Member,Male,
1855,2,South Korea,Asia,Industry,Complimentary Registration,Male,
1856,2,USA,USA,Professor,Non-Member,Male,
1857,2,South Korea,Asia,Graduate Student,Student Non-Member,Unknown,
1858,2,USA,USA,Industry,Board Member,Male,
1859,2,USA,USA,Industry,Non-Member,Female,
1860,2,USA,USA,Graduate Student,Student Non-Member,Female,
1861,2,USA,USA,Graduate Student,Student Non-Member,Male,
1862,2,South Korea,Asia,Industry,Non-Member,Male,
1863,2,USA,USA,Industry,Non-Member,Male,
1864,2,USA,USA,Graduate Student,Complementary Registration - Student,Male,
1865,2,Japan,Asia,Industry,Non-Member,Male,
1866,2,USA,USA,Professor,Non-Member,Male,
1867,2,USA,USA,Graduate Student,Student Non-Member,Male,
1868,2,USA,USA,Industry,Non-Member,Male,
1869,2,Israel,Middle East,Professor,Non-Member,Male,
1870,2,USA,USA,Graduate Student,Student Non-Member,Female,
1871,2,USA,USA,Professor,Member,Male,
1872,2,South Korea,Asia,Graduate Student,Student Non-Member,Male,
1873,2,South Korea,Asia,Unknown/Other,Non-Member,Unknown,
1874,2,USA,USA,Professor,Non-Member,Male,
1875,2,USA,USA,Graduate Student,Student Non-Member,Female,
1876,2,USA,USA,Industry,Non-Member,Female,
1877,2,USA,USA,Industry,Non-Member,Male,
1878,2,USA,USA,Unknown/Other,Non-Member,Male,
1879,2,France,Europe,Academia Scientist,Student Non-Member,Male,
1880,2,USA,USA,Postdoctoral Researcher,Non-Member,Male,
1881,2,South Korea,Asia,Industry,Non-Member,Male,
1882,2,USA,USA,Industry,Member,Unknown,
1883,2,USA,USA,Professor,Founder,Male,
1884,2,USA,USA,Professor,Member,Male,
1885,2,Japan,Asia,Industry,Non-Member,Male,
1886,2,USA,USA,Postdoctoral Researcher,Non-Member,Male,
1887,2,USA,USA,Graduate Student,Student Non-Member,Male,
1888,2,USA,USA,Industry,Non-Member,Female,
1889,2,United Kingdom,Europe,Professor,Non-Member,Male,
1890,2,USA,USA,Industry,Non-Member,Male,
1891,2,USA,USA,Industry,Non-Member,Female,
1892,2,Canada,Other Americas,Professor,Non-Member,Male,
1893,2,USA,USA,Industry,Non-Member,Male,
1894,2,South Korea,Asia,Academia Scientist,Non-Member,Male,
1895,2,USA,USA,Graduate Student,Student,Female,
1896,2,South Korea,Asia,Academia Scientist,Non-Member,Male,
1897,2,USA,USA,Graduate Student,Student Non-Member,Female,
1898,2,China,Asia,Professor,Member,Male,
1899,2,USA,USA,Graduate Student,Student Non-Member,Unknown,
1900,2,USA,USA,Graduate Student,Student Non-Member,Male,
1901,2,USA,USA,Government Scientist,Non-Member,Unknown,
1902,2,China,Asia,Industry,Member,Unknown,
1903,2,USA,USA,Professor,Member,Female,
1904,2,USA,USA,Industry,Non-Member,Male,
1905,2,USA,USA,Professor,Member,Male,
1906,2,USA,USA,Professor,Board Member,Female,
1907,2,USA,USA,Professor,Member,Male,
1908,2,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Male,
1909,2,China,Asia,Academia Scientist,Non-Member,Male,
1910,2,USA,USA,Government Scientist,Non-Member,Male,
1911,2,Singapore,Asia,Graduate Student,Student Non-Member,Unknown,
1912,2,USA,USA,Industry,Member,Male,
1913,2,USA,USA,Graduate Student,Student Non-Member,Female,
1914,2,USA,USA,Government Scientist,Board Member,Male,
1915,2,China,Asia,Professor,Non-Member,Male,
1916,2,China,Asia,Professor,Non-Member,Unknown,
1917,2,USA,USA,Professor,Non-Member,Male,
1918,2,United Kingdom,Europe,Professor,Non-Member,Male,
1919,2,USA,USA,Graduate Student,Student Non-Member,Male,
1920,2,Austria,Europe,Industry,Non-Member,Male,
1921,2,USA,USA,Industry,Non-Member,Unknown,
1922,2,USA,USA,Industry,Non-Member,Male,
1923,2,USA,USA,Graduate Student,Student Non-Member,Female,
1924,2,USA,USA,Graduate Student,Student Non-Member,Male,
1925,2,USA,USA,Graduate Student,Student,Male,
1926,2,United Kingdom,Europe,Academia Scientist,Complimentary Registration,Female,
1927,2,USA,USA,Graduate Student,Student Non-Member,Male,
1928,2,USA,USA,Industry,Non-Member,Male,
1929,2,USA,USA,Professor,Member,Female,
1930,2,USA,USA,Industry,Member,Male,
1931,2,USA,USA,Professor,Board Member,Male,
1932,2,USA,USA,Industry,Non-Member,Male,
1933,2,USA,USA,Industry,Non-Member,Male,
1934,2,USA,USA,Industry,Board Member,Male,
1935,2,USA,USA,Industry,Non-Member,Male,
1936,2,USA,USA,Graduate Student,Student,Male,
1937,2,USA,USA,Graduate Student,Student Non-Member,Male,
1938,2,Japan,Asia,Industry,Non-Member,Male,
1939,2,USA,USA,Graduate Student,Student Non-Member,Female,
1940,2,Canada,Other Americas,Industry,Non-Member,Male,
1941,2,USA,USA,Graduate Student,Student Non-Member,Male,
1942,2,USA,USA,Undergraduate Student,Student Non-Member,Female,
1943,2,USA,USA,Professor,Member,Male,
1944,2,South Korea,Asia,Professor,Non-Member,Male,
1945,2,USA,USA,Government Scientist,Member,Male,
1946,2,South Africa,Africa,Industry,Non-Member,Female,
1947,2,Unknown,Unknown,Unknown/Other,Guest,Male,
1948,2,USA,USA,Industry,Non-Member,Male,
1949,2,USA,USA,Industry,Non-Member,Male,
1950,2,Canada,Other Americas,Graduate Student,Student Non-Member,Female,
1951,2,USA,USA,Professor,Founder,Male,
1952,2,Saudi Arabia,Middle East,Professor,Member,Female,
1953,2,Japan,Asia,Industry,Non-Member,Male,
1954,2,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Male,
1955,2,USA,USA,Industry,Complimentary Registration,Male,
1956,2,USA,USA,Academia Scientist,Non-Member,Female,
1957,2,Switzerland,Europe,Professor,Non-Member,Male,
1958,2,USA,USA,Industry,Non-Member,Male,
1959,2,USA,USA,Unknown/Other,Guest,Female,
1960,2,Unknown,Unknown,Unknown/Other,Non-Member,Female,
1961,2,USA,USA,Professor,Founder,Male,
1962,2,USA,USA,Graduate Student,Student Non-Member,Male,
1963,2,USA,USA,Graduate Student,Complementary Registration - Student,Male,
1964,2,Saudi Arabia,Middle East,Professor,Non-Member,Male,
1965,2,USA,USA,Professor,Member,Male,
1966,2,USA,USA,Academia Scientist,Non-Member,Male,
1967,2,USA,USA,Industry,Member,Female,
1968,2,USA,USA,Professor,Member,Male,
1969,2,Australia,Oceania,Academia Scientist,Member,Male,
1970,2,Saudi Arabia,Middle East,Postdoctoral Researcher,Non-Member,Female,
1971,2,Saudi Arabia,Middle East,Professor,Board Member,Male,
1972,2,USA,USA,Professor,Non-Member,Male,
1973,2,USA,USA,Undergraduate Student,Student,Female,
1974,2,USA,USA,Industry,Complimentary Registration,Male,
1975,2,USA,USA,Industry,Non-Member,Male,
1976,2,USA,USA,Graduate Student,Student Non-Member,Female,
1977,2,USA,USA,Industry,Complimentary Registration,Male,
1978,2,USA,USA,Professor,Non-Member,Male,
1979,2,Israel,Middle East,Professor,Non-Member,Male,
1980,2,USA,USA,Graduate Student,Student Non-Member,Male,
1981,2,USA,USA,Graduate Student,Complementary Registration - Student,Female,
1982,2,USA,USA,Graduate Student,Student Non-Member,Female,
1983,2,USA,USA,Graduate Student,Student Non-Member,Female,
1984,2,Canada,Other Americas,Graduate Student,Student Non-Member,Female,
1985,2,USA,USA,Academia Scientist,Student Non-Member,Male,
1986,2,USA,USA,Professor,Non-Member,Male,
1987,2,USA,USA,Graduate Student,Student Non-Member,Male,
1988,2,USA,USA,Graduate Student,Student,Male,
1989,2,USA,USA,Graduate Student,Student Non-Member,Female,
1990,2,USA,USA,Graduate Student,Student,Male,
1991,2,USA,USA,Graduate Student,Student Non-Member,Male,
1992,2,Italy,Europe,Professor,Non-Member,Male,
1993,2,Spain,Europe,Professor,Non-Member,Male,
1994,2,USA,USA,Graduate Student,Student Non-Member,Female,
1995,2,USA,USA,Government Scientist,Non-Member,Male,
1996,2,USA,USA,Industry,Complimentary Registration,Male,
1997,2,USA,USA,Academia Scientist,Student Non-Member,Male,
1998,2,USA,USA,Graduate Student,Complementary Registration - Student,Male,
1999,2,USA,USA,Graduate Student,Student,Male,
2000,2,USA,USA,Industry,Member,Male,
2001,2,USA,USA,Industry,Non-Member,Male,
2002,2,USA,USA,Government Scientist,Non-Member,Male,
2003,2,USA,USA,Professor,Member,Male,
2004,2,USA,USA,Graduate Student,Student Non-Member,Female,
2005,2,South Korea,Asia,Unknown/Other,Student Non-Member,Unknown,
2006,2,USA,USA,Graduate Student,Student,Male,
2007,2,USA,USA,Industry,Complimentary Registration,Male,
2008,2,Singapore,Asia,Academia Scientist,Member,Male,
2009,2,China,Asia,Professor,Non-Member,Male,
2010,2,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
2011,2,USA,USA,Industry,Non-Member,Male,
2012,2,USA,USA,Professor,Member,Male,
2013,2,Singapore,Asia,Unknown/Other,Student Non-Member,Male,
2014,2,USA,USA,Professor,Non-Member,Male,
2015,2,USA,USA,Graduate Student,Student,Female,
2016,2,USA,USA,Professor,Non-Member,Male,
2017,2,USA,USA,Graduate Student,Student Non-Member,Female,
2018,2,Canada,Other Americas,Industry,Non-Member,Male,
2019,2,USA,USA,Industry,Complimentary Registration,Male,
2020,2,USA,USA,Government Scientist,Member,Male,
2021,2,USA,USA,Professor,Non-Member,Male,
2022,2,USA,USA,Graduate Student,Student Non-Member,Female,
2023,2,USA,USA,Graduate Student,Student Non-Member,Male,
2024,2,USA,USA,Industry,Member,Male,
2025,2,USA,USA,Government Scientist,Non-Member,Male,
2026,2,USA,USA,Professor,Non-Member,Male,
2027,2,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
2028,2,USA,USA,Graduate Student,Student,Male,
2029,2,USA,USA,Graduate Student,Student,Male,
2030,2,China,Asia,Professor,Non-Member,Male,
2031,2,Australia,Oceania,Academia Scientist,Non-Member,Male,
2032,2,USA,USA,Industry,Complimentary Registration,Male,
2033,2,China,Asia,Professor,Student Non-Member,Female,
2034,2,USA,USA,Graduate Student,Complementary Registration - Student,Female,
2035,2,Singapore,Asia,Professor,Non-Member,Female,
2036,2,USA,USA,Government Scientist,Non-Member,Female,
2037,2,Saudi Arabia,Middle East,Academia Scientist,Complimentary Registration,Female,
2038,2,China,Asia,Industry,Non-Member,Unknown,
2039,2,USA,USA,Industry,Non-Member,Male,
2040,2,USA,USA,Industry,Non-Member,Male,
2041,2,USA,USA,Professor,Student,Male,
2042,2,USA,USA,Graduate Student,Student Non-Member,Male,
2043,2,USA,USA,Industry,Member,Male,
2044,2,USA,USA,Professor,Non-Member,Male,
2045,2,USA,USA,Graduate Student,Student Non-Member,Female,
2046,2,USA,USA,Graduate Student,Student Non-Member,Female,
2047,2,Canada,Other Americas,Industry,Non-Member,Unknown,
2048,2,South Korea,Asia,Graduate Student,Student Non-Member,Unknown,
2049,2,USA,USA,Graduate Student,Student Non-Member,Male,
2050,2,China,Asia,Industry,Non-Member,Male,
2051,2,USA,USA,Graduate Student,Student Non-Member,Female,
2052,2,USA,USA,Postdoctoral Researcher,Student Non-Member,Female,
2053,2,Singapore,Asia,Unknown/Other,Non-Member,Unknown,
2054,2,USA,USA,Industry,Non-Member,Male,
2055,2,Singapore,Asia,Graduate Student,Student Non-Member,Female,
2056,2,China,Asia,Industry,Complimentary Registration,Unknown,
2057,2,USA,USA,Industry,Complimentary Registration,Male,
2058,2,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Male,
2059,2,USA,USA,Graduate Student,Student,Male,
2060,2,China,Asia,Unknown/Other,Non-Member,Unknown,
2061,2,USA,USA,Industry,Non-Member,Unknown,
2062,2,USA,USA,Industry,Non-Member,Male,
2063,2,China,Asia,Unknown/Other,Student Non-Member,Male,
2064,2,China,Asia,Industry,Non-Member,Unknown,
2065,2,USA,USA,Graduate Student,Student Non-Member,Female,
2066,2,Unknown,Unknown,Unknown/Other,Guest,Female,
2067,2,USA,USA,Graduate Student,Student Non-Member,Male,
2068,2,China,Asia,Professor,Non-Member,Male,
2069,2,China,Asia,Industry,Complimentary Registration,Female,
2070,2,China,Asia,Industry,Non-Member,Female,
2071,2,USA,USA,Industry,Non-Member,Male,
2072,2,USA,USA,Industry,Guest,Male,
2073,2,USA,USA,Industry,Non-Member,Unknown,
2074,2,USA,USA,Graduate Student,Student Non-Member,Female,
2075,2,USA,USA,Graduate Student,Student Non-Member,Male,
2076,2,China,Asia,Professor,Non-Member,Male,
2077,2,USA,USA,Graduate Student,Student Non-Member,Female,
2078,2,USA,USA,Graduate Student,Student Non-Member,Male,
2079,2,USA,USA,Graduate Student,Student Non-Member,Male,
2080,2,USA,USA,Industry,Non-Member,Female,
2081,2,USA,USA,Professor,Member,Male,
2082,1,Canada,Other Americas,Graduate Student,Student,Female,
2083,1,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Female,
2084,1,USA,USA,Industry,,Male,
2085,1,USA,USA,Industry,Member,Unknown,
2086,1,USA,USA,Industry,Non-Member,Male,
2087,1,Japan,Asia,Professor,Non-Member,Male,
2088,1,USA,USA,Graduate Student,Student Non-Member,Male,
2089,1,USA,USA,Industry,Non-Member,Male,
2090,1,Germany,Europe,Academia Scientist,Student Non-Member,Male,
2091,1,Saudi Arabia,Middle East,Industry,Student,Male,
2092,1,USA,USA,Industry,Non-Member,Male,
2093,1,Brazil,Other Americas,Graduate Student,Student Non-Member,Male,
2094,1,USA,USA,Graduate Student,Student Non-Member,Male,
2095,1,United Arab Emirates,Middle East,Professor,Member,Male,
2096,1,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
2097,1,Israel,Middle East,Professor,Member,Male,
2098,1,Spain,Europe,Graduate Student,Student,Female,
2099,1,USA,USA,Professor,Non-Member,Female,
2100,1,USA,USA,Graduate Student,Student Non-Member,Female,
2101,1,USA,USA,Professor,Member,Male,
2102,1,Unknown,Unknown,Industry,Complimentary Registration,Male,
2103,1,Italy,Europe,Academia Scientist,Non-Member,Female,
2104,1,USA,USA,Professor,Non-Member,Male,
2105,1,USA,USA,Professor,Board Member,Female,
2106,1,France,Europe,Professor,Non-Member,Male,
2107,1,USA,USA,Industry,Non-Member,Female,
2108,1,USA,USA,Undergraduate Student,Student Non-Member,Female,
2109,1,USA,USA,Professor,Member,Male,
2110,1,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Male,
